ID_venta,ID_restaurante,fecha,venta
2390,1,"2024-10-19",197.35
2391,1,"2024-10-19",167.01
2392,1,"2024-10-19",82.27
2393,1,"2024-10-19",247.03
2394,1,"2024-10-19",127.32
2395,1,"2024-10-19",51.56
2396,1,"2024-10-19",51.7
2397,1,"2024-10-19",54.37
2398,1,"2024-10-19",216.63
2399,1,"2024-10-19",99.53
2400,1,"2024-10-19",107.42
2401,1,"2024-10-19",142.96
2402,1,"2024-10-19",226.55
2403,1,"2024-10-19",193.45
2404,1,"2024-10-19",230.9
2405,1,"2024-10-19",197.55
2406,1,"2024-10-19",98.68
2407,1,"2024-10-19",220.57
2408,1,"2024-10-19",228.91
2409,1,"2024-10-19",107.43
2410,1,"2024-10-19",238.61
2411,1,"2024-10-19",138.65
2412,1,"2024-10-19",54.89
2413,1,"2024-10-19",83.39
2414,1,"2024-10-19",242.91
2415,1,"2024-10-19",73.59
2416,1,"2024-10-19",136.71
2417,1,"2024-10-19",60.0
2418,1,"2024-10-19",95.38
2419,1,"2024-10-19",94.0
2420,1,"2024-10-19",181.68
2421,1,"2024-10-19",87.21
2422,1,"2024-10-19",203.83
2423,1,"2024-10-19",51.96
2424,1,"2024-10-19",171.48
2425,1,"2024-10-19",143.1
2426,1,"2024-10-19",221.27
2427,1,"2024-10-19",42.03
2428,1,"2024-10-19",206.05
2429,1,"2024-10-19",231.17
2430,1,"2024-10-19",119.37
2431,1,"2024-10-19",166.92
2432,1,"2024-10-19",42.41
2433,1,"2024-10-19",59.12
2434,1,"2024-10-19",201.73
2435,1,"2024-10-19",163.19
2436,1,"2024-10-19",208.22
2437,1,"2024-10-19",105.23
2438,1,"2024-10-19",158.01
2439,1,"2024-10-19",36.38
2440,1,"2024-10-19",124.89
2441,1,"2024-10-19",59.74
2442,1,"2024-10-19",60.07
2443,1,"2024-10-19",200.91
2444,1,"2024-10-19",192.81
2445,1,"2024-10-19",124.38
2446,1,"2024-10-19",40.99
2447,1,"2024-10-19",194.38
2448,1,"2024-10-19",235.69
2449,1,"2024-10-19",109.21
2450,1,"2024-10-19",154.9
2451,1,"2024-10-19",194.31
2452,1,"2024-10-19",203.08
2453,1,"2024-10-19",222.93
2454,1,"2024-10-19",53.3
2455,1,"2024-10-19",61.97
2456,1,"2024-10-19",167.47
2457,1,"2024-10-19",223.25
2458,1,"2024-10-19",242.31
2459,1,"2024-10-19",184.07
2460,1,"2024-10-19",106.98
2461,1,"2024-10-19",152.5
2462,1,"2024-10-19",99.5
2463,1,"2024-10-19",235.55
2464,1,"2024-10-19",151.58
2465,1,"2024-10-19",95.26
2466,1,"2024-10-19",216.85
2467,1,"2024-10-19",163.67
2468,1,"2024-10-19",147.94
2469,1,"2024-10-19",215.64
2470,1,"2024-10-19",64.62
2471,1,"2024-10-19",93.39
2472,1,"2024-10-19",242.18
2473,1,"2024-10-19",152.43
2474,1,"2024-10-19",193.17
2475,1,"2024-10-19",246.62
2476,1,"2024-10-19",186.7
2477,1,"2024-10-19",118.11
2478,1,"2024-10-19",63.77
2479,1,"2024-10-19",208.7
2480,1,"2024-10-19",41.45
2481,1,"2024-10-19",67.28
2482,1,"2024-10-19",180.26
2483,1,"2024-10-19",99.89
2484,1,"2024-10-19",207.84
2485,1,"2024-10-19",192.19
2486,1,"2024-10-19",168.08
2487,1,"2024-10-19",153.74
2488,1,"2024-10-19",183.29
2489,1,"2024-10-19",224.81
2490,1,"2024-10-19",111.9
2491,1,"2024-10-19",240.84
2492,1,"2024-10-19",114.01
2493,1,"2024-10-19",66.33
2494,1,"2024-10-19",114.48
2495,1,"2024-10-19",63.68
2496,1,"2024-10-19",184.11
2497,1,"2024-10-19",111.36
2498,1,"2024-10-19",207.82
2499,1,"2024-10-19",127.76
2500,1,"2024-10-19",211.81
2501,1,"2024-10-19",233.36
2502,1,"2024-10-19",67.42
2503,1,"2024-10-19",90.63
2504,1,"2024-10-19",153.8
2505,1,"2024-10-19",96.79
2506,1,"2024-10-19",195.54
2507,1,"2024-10-19",45.53
2508,1,"2024-10-19",38.64
2509,1,"2024-10-19",236.03
2510,1,"2024-10-19",145.7
2511,1,"2024-10-19",95.8
2512,1,"2024-10-19",163.29
2513,1,"2024-10-19",241.09
2514,1,"2024-10-19",173.76
2515,1,"2024-10-19",36.2
2516,1,"2024-10-19",79.33
2517,1,"2024-10-19",141.85
2518,1,"2024-10-19",138.82
2519,1,"2024-10-19",137.26
2520,1,"2024-10-19",135.23
2521,1,"2024-10-19",70.51
2522,1,"2024-10-19",91.35
2523,1,"2024-10-19",140.78
2524,1,"2024-10-19",146.3
2525,1,"2024-10-19",155.48
2526,1,"2024-10-19",110.69
2527,1,"2024-10-19",187.72
2528,1,"2024-10-19",107.17
2529,1,"2024-10-19",82.92
2530,1,"2024-10-19",51.08
2531,1,"2024-10-19",124.75
2532,1,"2024-10-19",77.98
2533,1,"2024-10-19",249.12
2534,1,"2024-10-19",212.56
2535,1,"2024-10-19",248.11
2536,1,"2024-10-19",161.16
2537,1,"2024-10-19",108.28
2538,1,"2024-10-19",93.6
2539,1,"2024-10-19",78.1
2540,1,"2024-10-19",73.35
2541,1,"2024-10-19",143.07
2542,1,"2024-10-19",116.96
2543,1,"2024-10-19",110.71
2544,1,"2024-10-19",58.06
2545,1,"2024-10-19",144.85
2546,1,"2024-10-19",94.96
2547,1,"2024-10-19",109.53
2548,1,"2024-10-19",58.9
2549,1,"2024-10-19",59.51
2550,1,"2024-10-19",172.82
2551,1,"2024-10-19",129.87
2552,1,"2024-10-19",217.61
2553,1,"2024-10-19",206.35
2554,1,"2024-10-19",156.37
2555,1,"2024-10-19",191.22
2556,1,"2024-10-19",131.28
2557,1,"2024-10-19",184.78
2558,1,"2024-10-19",63.26
2559,1,"2024-10-19",149.28
2560,1,"2024-10-19",196.7
2561,1,"2024-10-19",193.78
2562,1,"2024-10-19",221.87
2563,1,"2024-10-19",157.67
2564,1,"2024-10-19",53.8
2565,1,"2024-10-19",37.59
2566,1,"2024-10-19",78.83
2567,1,"2024-10-19",72.37
2568,1,"2024-10-19",213.64
2569,1,"2024-10-19",100.48
2570,1,"2024-10-19",133.84
2571,1,"2024-10-19",109.57
2572,1,"2024-10-19",175.97
2573,1,"2024-10-19",75.1
2574,1,"2024-10-19",98.05
2575,1,"2024-10-19",147.96
2576,1,"2024-10-19",114.1
2577,1,"2024-10-19",55.91
2578,1,"2024-10-19",80.01
2579,1,"2024-10-19",235.35
2580,1,"2024-10-19",146.63
2581,1,"2024-10-19",37.51
2582,1,"2024-10-19",154.9
2583,1,"2024-10-19",60.68
2584,1,"2024-10-19",125.61
2585,1,"2024-10-19",170.11
2586,1,"2024-10-19",188.06
2587,1,"2024-10-19",96.39
2588,1,"2024-10-19",76.46
2589,1,"2024-10-19",79.63
2590,1,"2024-10-19",193.56
2591,1,"2024-10-19",191.06
2592,1,"2024-10-19",211.41
2593,1,"2024-10-19",49.35
2594,1,"2024-10-19",227.7
2595,1,"2024-10-19",218.22
2596,1,"2024-10-19",150.84
2597,1,"2024-10-19",184.8
2598,1,"2024-10-19",146.17
2599,1,"2024-10-19",187.72
2600,1,"2024-10-19",130.48
2601,1,"2024-10-19",109.33
2602,1,"2024-10-19",206.84
2603,1,"2024-10-19",36.31
2604,1,"2024-10-19",245.54
2605,1,"2024-10-19",104.96
2606,1,"2024-10-19",126.71
2607,1,"2024-10-19",98.36
2608,1,"2024-10-19",106.05
2609,1,"2024-10-19",121.39
2610,1,"2024-10-19",230.85
2611,1,"2024-10-19",185.5
2612,1,"2024-10-19",39.02
2613,1,"2024-10-19",117.72
2614,1,"2024-10-19",154.28
2615,1,"2024-10-19",163.87
2616,1,"2024-10-19",88.64
2617,1,"2024-10-19",43.25
2618,1,"2024-10-19",211.32
2619,1,"2024-10-19",206.17
2620,1,"2024-10-19",199.41
2621,1,"2024-10-19",217.36
2622,1,"2024-10-19",159.91
2623,1,"2024-10-19",49.49
2624,1,"2024-10-19",132.28
2625,1,"2024-10-19",112.15
2626,1,"2024-10-19",139.28
2627,1,"2024-10-19",233.31
2628,1,"2024-10-19",157.75
2629,1,"2024-10-19",73.39
2630,1,"2024-10-19",50.99
2631,1,"2024-10-19",128.5
2632,1,"2024-10-19",185.64
2633,1,"2024-10-19",175.29
2634,1,"2024-10-19",177.82
2635,1,"2024-10-19",93.69
2636,1,"2024-10-19",169.65
2637,1,"2024-10-19",64.96
2638,1,"2024-10-19",225.51
2639,1,"2024-10-19",87.65
2640,1,"2024-10-19",42.95
2641,1,"2024-10-19",233.68
2642,1,"2024-10-19",95.78
2643,1,"2024-10-19",62.81
2644,1,"2024-10-19",53.61
2645,1,"2024-10-19",134.8
2646,1,"2024-10-19",136.73
2647,1,"2024-10-19",120.13
2648,1,"2024-10-19",152.93
2649,1,"2024-10-19",174.26
2650,1,"2024-10-19",199.63
2651,1,"2024-10-19",195.07
2652,1,"2024-10-19",163.8
2653,1,"2024-10-19",137.79
2654,1,"2024-10-19",85.68
2655,1,"2024-10-19",209.27
2656,1,"2024-10-19",50.93
2657,1,"2024-10-19",236.01
2658,1,"2024-10-19",212.67
2659,1,"2024-10-19",107.37
2660,1,"2024-10-19",68.71
2661,1,"2024-10-19",137.71
2662,1,"2024-10-19",44.62
2663,1,"2024-10-19",69.96
2664,1,"2024-10-19",42.77
2665,1,"2024-10-19",148.02
2666,1,"2024-10-19",223.46
2667,1,"2024-10-19",159.05
2668,1,"2024-10-19",74.28
2669,1,"2024-10-19",214.92
2670,1,"2024-10-19",112.84
2671,1,"2024-10-19",93.66
2672,1,"2024-10-19",142.68
2673,1,"2024-10-19",139.22
2674,1,"2024-10-19",45.1
2675,1,"2024-10-19",94.1
2676,1,"2024-10-19",187.77
2677,1,"2024-10-19",84.53
2678,1,"2024-10-19",226.18
2679,1,"2024-10-19",78.67
2680,1,"2024-10-19",165.51
2681,1,"2024-10-19",195.62
2682,1,"2024-10-19",36.91
2683,1,"2024-10-19",202.87
2684,1,"2024-10-19",97.07
2685,1,"2024-10-19",48.88
2686,1,"2024-10-19",201.56
2687,1,"2024-10-19",193.27
2688,1,"2024-10-19",46.63
2689,1,"2024-10-19",132.21
2690,1,"2024-10-19",232.75
2691,1,"2024-10-19",46.97
2692,1,"2024-10-19",212.49
2693,1,"2024-10-19",57.78
2694,1,"2024-10-19",90.4
2695,1,"2024-10-19",171.71
2696,1,"2024-10-19",44.14
2697,1,"2024-10-19",94.25
2698,1,"2024-10-19",195.42
2699,1,"2024-10-19",57.75
2700,1,"2024-10-19",145.58
2701,1,"2024-10-19",181.46
2702,1,"2024-10-19",228.47
2703,1,"2024-10-19",194.86
2704,1,"2024-10-19",230.72
2705,1,"2024-10-19",79.25
2706,1,"2024-10-19",187.14
2707,1,"2024-10-19",63.69
2708,1,"2024-10-19",74.01
2709,1,"2024-10-19",176.17
2710,1,"2024-10-19",123.77
2711,1,"2024-10-19",153.15
2712,1,"2024-10-19",133.74
2713,1,"2024-10-19",220.68
2714,1,"2024-10-19",43.7
2715,1,"2024-10-19",132.09
2716,1,"2024-10-19",144.46
2717,1,"2024-10-19",233.24
2718,1,"2024-10-19",57.77
2719,1,"2024-10-19",37.81
2720,1,"2024-10-19",36.03
2721,1,"2024-10-19",143.28
2722,1,"2024-10-19",241.85
2723,1,"2024-10-19",198.24
2724,1,"2024-10-19",232.56
2725,1,"2024-10-19",188.8
2726,1,"2024-10-19",235.08
2727,1,"2024-10-19",55.55
2728,1,"2024-10-19",207.39
2729,1,"2024-10-19",109.39
2730,1,"2024-10-19",159.6
2731,1,"2024-10-19",92.59
2732,1,"2024-10-19",98.31
2733,1,"2024-10-19",76.2
2734,1,"2024-10-19",167.54
2735,1,"2024-10-19",164.11
2736,1,"2024-10-19",191.75
2737,1,"2024-10-19",178.89
2738,1,"2024-10-19",156.09
2739,1,"2024-10-19",79.45
2740,1,"2024-10-19",152.95
2741,1,"2024-10-19",204.95
2742,1,"2024-10-19",169.04
2743,1,"2024-10-19",164.18
2744,1,"2024-10-19",195.34
2745,1,"2024-10-19",102.0
2746,1,"2024-10-19",106.96
2747,1,"2024-10-19",80.84
2748,1,"2024-10-19",65.6
2749,1,"2024-10-19",170.89
2750,1,"2024-10-19",148.82
2751,1,"2024-10-19",201.71
2752,1,"2024-10-19",217.97
2753,1,"2024-10-19",66.46
2754,1,"2024-10-19",180.5
2755,1,"2024-10-19",61.11
2756,1,"2024-10-19",121.08
2757,1,"2024-10-19",200.29
2758,1,"2024-10-19",191.3
2759,1,"2024-10-19",180.82
2760,1,"2024-10-19",112.44
2761,1,"2024-10-19",130.42
2762,1,"2024-10-19",248.53
2763,1,"2024-10-19",139.13
2764,1,"2024-10-19",204.57
2765,1,"2024-10-19",143.58
2766,1,"2024-10-19",131.43
2767,1,"2024-10-19",51.9
2768,1,"2024-10-19",37.1
2769,1,"2024-10-19",37.32
2770,1,"2024-10-19",144.57
2771,1,"2024-10-19",184.23
2772,1,"2024-10-19",136.01
2773,1,"2024-10-19",174.48
2774,1,"2024-10-19",191.16
2775,1,"2024-10-19",94.13
2776,1,"2024-10-19",188.52
2777,1,"2024-10-19",131.4
2778,1,"2024-10-19",46.62
2779,1,"2024-10-19",114.46
2780,1,"2024-10-19",38.35
2781,1,"2024-10-19",49.31
2782,1,"2024-10-19",184.31
2783,1,"2024-10-19",64.73
2784,1,"2024-10-19",193.78
2785,1,"2024-10-19",145.58
2786,1,"2024-10-19",217.02
2787,1,"2024-10-19",241.59
2788,1,"2024-10-19",161.42
2789,1,"2024-10-19",116.87
2790,1,"2024-10-19",182.2
2791,1,"2024-10-19",133.67
2792,1,"2024-10-19",146.67
2793,1,"2024-10-19",61.82
2794,1,"2024-10-19",167.65
2795,1,"2024-10-19",69.43
2796,1,"2024-10-19",126.4
2797,1,"2024-10-19",204.06
2798,1,"2024-10-19",50.32
2799,1,"2024-10-19",87.65
2800,1,"2024-10-19",136.02
2801,1,"2024-10-19",134.65
2802,1,"2024-10-19",183.93
2803,1,"2024-10-19",148.17
2804,1,"2024-10-19",162.51
2805,1,"2024-10-19",123.24
2806,1,"2024-10-19",130.46
2807,1,"2024-10-19",111.19
2808,1,"2024-10-19",189.97
2809,1,"2024-10-19",242.69
2810,1,"2024-10-19",191.14
2811,1,"2024-10-19",219.7
2812,1,"2024-10-19",168.97
2813,1,"2024-10-19",73.33
2814,1,"2024-10-19",148.32
2815,1,"2024-10-19",65.61
2816,1,"2024-10-19",205.02
2817,1,"2024-10-19",85.2
2818,1,"2024-10-19",121.72
2819,1,"2024-10-19",46.06
2820,1,"2024-10-19",212.44
2821,1,"2024-10-19",35.73
2822,1,"2024-10-19",201.56
2823,1,"2024-10-19",66.03
2824,1,"2024-10-19",235.62
2825,1,"2024-10-19",171.24
2826,1,"2024-10-19",102.56
2827,1,"2024-10-19",42.6
2828,1,"2024-10-19",91.25
2829,1,"2024-10-19",102.9
2830,1,"2024-10-19",70.87
2831,1,"2024-10-19",52.03
2832,1,"2024-10-19",111.1
2833,1,"2024-10-19",164.72
2834,1,"2024-10-19",79.43
2835,1,"2024-10-19",165.12
2836,1,"2024-10-19",176.33
2837,1,"2024-10-19",48.38
2838,1,"2024-10-19",56.66
2839,1,"2024-10-19",148.31
2840,1,"2024-10-19",131.16
2841,1,"2024-10-19",93.62
2842,1,"2024-10-19",97.77
2843,1,"2024-10-19",106.29
2844,1,"2024-10-19",211.77
2845,1,"2024-10-19",121.4
2846,1,"2024-10-19",49.91
2847,1,"2024-10-19",173.25
2848,1,"2024-10-19",246.9
2849,1,"2024-10-19",39.11
2850,1,"2024-10-19",58.24
2851,1,"2024-10-19",243.62
2852,1,"2024-10-19",196.93
2853,1,"2024-10-19",59.19
2854,1,"2024-10-19",234.29
2855,1,"2024-10-19",74.04
2856,1,"2024-10-19",195.45
2857,1,"2024-10-19",200.64
2858,1,"2024-10-19",222.89
2859,1,"2024-10-19",76.32
2860,1,"2024-10-19",76.68
2861,1,"2024-10-19",186.92
2862,1,"2024-10-19",76.26
2863,1,"2024-10-19",229.63
2864,1,"2024-10-19",185.39
2865,1,"2024-10-19",165.68
2866,1,"2024-10-19",60.36
2867,1,"2024-10-19",189.56
2868,1,"2024-10-19",110.84
2869,1,"2024-10-19",81.42
2870,1,"2024-10-19",177.48
2871,1,"2024-10-19",208.12
2872,1,"2024-10-19",68.34
2873,1,"2024-10-19",52.44
2874,1,"2024-10-19",157.77
2875,1,"2024-10-19",234.54
2876,1,"2024-10-19",245.26
2877,1,"2024-10-19",213.32
2878,1,"2024-10-19",111.48
2879,1,"2024-10-19",44.05
2880,1,"2024-10-19",132.32
2881,1,"2024-10-19",142.27
2882,1,"2024-10-19",159.04
2883,1,"2024-10-19",115.29
2884,1,"2024-10-19",132.03
2885,1,"2024-10-19",121.77
2886,1,"2024-10-19",77.57
2887,1,"2024-10-19",93.76
2888,1,"2024-10-19",84.96
2889,1,"2024-10-19",102.0
2890,1,"2024-10-19",164.27
2891,1,"2024-10-19",169.78
2892,1,"2024-10-19",189.44
2893,1,"2024-10-19",238.91
2894,1,"2024-10-19",160.6
2895,1,"2024-10-19",145.68
2896,1,"2024-10-19",81.65
2897,1,"2024-10-19",155.69
2898,1,"2024-10-19",220.64
2899,1,"2024-10-19",211.65
2900,1,"2024-10-19",166.84
2901,1,"2024-10-19",81.4
2902,1,"2024-10-19",42.8
2903,1,"2024-10-19",183.53
2904,1,"2024-10-19",239.05
2905,1,"2024-10-19",221.37
2906,1,"2024-10-19",211.97
2907,1,"2024-10-19",235.81
2908,1,"2024-10-19",75.81
2909,1,"2024-10-19",108.93
2910,1,"2024-10-19",55.42
2911,1,"2024-10-20",62.89
2912,1,"2024-10-20",132.66
2913,1,"2024-10-20",82.45
2914,1,"2024-10-20",201.38
2915,1,"2024-10-20",240.29
2916,1,"2024-10-20",146.18
2917,1,"2024-10-20",76.3
2918,1,"2024-10-20",63.14
2919,1,"2024-10-20",91.8
2920,1,"2024-10-20",97.16
2921,1,"2024-10-20",175.04
2922,1,"2024-10-20",87.85
2923,1,"2024-10-20",136.5
2924,1,"2024-10-20",126.44
2925,1,"2024-10-20",235.94
2926,1,"2024-10-20",64.42
2927,1,"2024-10-20",211.89
2928,1,"2024-10-20",41.79
2929,1,"2024-10-20",87.22
2930,1,"2024-10-20",104.01
2931,1,"2024-10-20",68.89
2932,1,"2024-10-20",44.07
2933,1,"2024-10-20",60.78
2934,1,"2024-10-20",122.45
2935,1,"2024-10-20",239.51
2936,1,"2024-10-20",112.45
2937,1,"2024-10-20",204.21
2938,1,"2024-10-20",163.01
2939,1,"2024-10-20",82.67
2940,1,"2024-10-20",87.08
2941,1,"2024-10-20",198.72
2942,1,"2024-10-20",58.41
2943,1,"2024-10-20",57.8
2944,1,"2024-10-20",234.45
2945,1,"2024-10-20",249.3
2946,1,"2024-10-20",56.57
2947,1,"2024-10-20",204.09
2948,1,"2024-10-20",122.98
2949,1,"2024-10-20",165.2
2950,1,"2024-10-20",52.65
2951,1,"2024-10-20",90.81
2952,1,"2024-10-20",94.06
2953,1,"2024-10-20",103.29
2954,1,"2024-10-20",221.69
2955,1,"2024-10-20",164.06
2956,1,"2024-10-20",246.75
2957,1,"2024-10-20",184.45
2958,1,"2024-10-20",177.22
2959,1,"2024-10-20",149.72
2960,1,"2024-10-20",111.19
2961,1,"2024-10-20",106.37
2962,1,"2024-10-20",44.1
2963,1,"2024-10-20",68.96
2964,1,"2024-10-20",42.95
2965,1,"2024-10-20",240.13
2966,1,"2024-10-20",151.15
2967,1,"2024-10-20",198.22
2968,1,"2024-10-20",247.56
2969,1,"2024-10-20",84.99
2970,1,"2024-10-20",103.21
2971,1,"2024-10-20",157.3
2972,1,"2024-10-20",177.05
2973,1,"2024-10-20",84.46
2974,1,"2024-10-20",162.94
2975,1,"2024-10-20",142.89
2976,1,"2024-10-20",224.82
2977,1,"2024-10-20",190.61
2978,1,"2024-10-20",111.11
2979,1,"2024-10-20",187.63
2980,1,"2024-10-20",74.6
2981,1,"2024-10-20",135.53
2982,1,"2024-10-20",137.89
2983,1,"2024-10-20",231.9
2984,1,"2024-10-20",73.11
2985,1,"2024-10-20",92.26
2986,1,"2024-10-20",53.96
2987,1,"2024-10-20",54.23
2988,1,"2024-10-20",233.47
2989,1,"2024-10-20",116.11
2990,1,"2024-10-20",66.55
2991,1,"2024-10-20",72.31
2992,1,"2024-10-20",156.24
2993,1,"2024-10-20",75.57
2994,1,"2024-10-20",238.57
2995,1,"2024-10-20",182.09
2996,1,"2024-10-20",58.06
2997,1,"2024-10-20",140.26
2998,1,"2024-10-20",174.14
2999,1,"2024-10-20",46.72
3000,1,"2024-10-20",93.31
3001,1,"2024-10-20",86.03
3002,1,"2024-10-20",76.53
3003,1,"2024-10-20",136.62
3004,1,"2024-10-20",44.56
3005,1,"2024-10-20",218.27
3006,1,"2024-10-20",77.91
3007,1,"2024-10-20",105.69
3008,1,"2024-10-20",77.95
3009,1,"2024-10-20",239.98
3010,1,"2024-10-20",168.97
3011,1,"2024-10-20",71.04
3012,1,"2024-10-20",226.13
3013,1,"2024-10-20",50.59
3014,1,"2024-10-20",167.06
3015,1,"2024-10-20",92.76
3016,1,"2024-10-20",209.49
3017,1,"2024-10-20",190.14
3018,1,"2024-10-20",163.13
3019,1,"2024-10-20",239.4
3020,1,"2024-10-20",84.41
3021,1,"2024-10-20",248.37
3022,1,"2024-10-20",175.23
3023,1,"2024-10-20",94.92
3024,1,"2024-10-20",76.17
3025,1,"2024-10-20",145.89
3026,1,"2024-10-20",228.98
3027,1,"2024-10-20",154.93
3028,1,"2024-10-20",235.82
3029,1,"2024-10-20",241.94
3030,1,"2024-10-20",235.39
3031,1,"2024-10-20",84.64
3032,1,"2024-10-20",231.69
3033,1,"2024-10-20",77.61
3034,1,"2024-10-20",220.53
3035,1,"2024-10-20",79.02
3036,1,"2024-10-20",114.98
3037,1,"2024-10-20",39.88
3038,1,"2024-10-20",45.0
3039,1,"2024-10-20",113.93
3040,1,"2024-10-20",218.59
3041,1,"2024-10-20",228.67
3042,1,"2024-10-20",240.39
3043,1,"2024-10-20",158.57
3044,1,"2024-10-20",75.43
3045,1,"2024-10-20",225.97
3046,1,"2024-10-20",55.76
3047,1,"2024-10-20",218.35
3048,1,"2024-10-20",65.13
3049,1,"2024-10-20",235.96
3050,1,"2024-10-20",76.23
3051,1,"2024-10-20",100.88
3052,1,"2024-10-20",236.14
3053,1,"2024-10-20",241.27
3054,1,"2024-10-20",190.87
3055,1,"2024-10-20",198.43
3056,1,"2024-10-20",182.29
3057,1,"2024-10-20",197.81
3058,1,"2024-10-20",64.81
3059,1,"2024-10-20",164.04
3060,1,"2024-10-20",83.76
3061,1,"2024-10-20",195.84
3062,1,"2024-10-20",159.19
3063,1,"2024-10-20",38.41
3064,1,"2024-10-20",35.13
3065,1,"2024-10-20",107.93
3066,1,"2024-10-20",200.17
3067,1,"2024-10-20",69.67
3068,1,"2024-10-20",197.73
3069,1,"2024-10-20",86.72
3070,1,"2024-10-20",201.52
3071,1,"2024-10-20",196.04
3072,1,"2024-10-20",62.33
3073,1,"2024-10-20",50.64
3074,1,"2024-10-20",62.59
3075,1,"2024-10-20",230.0
3076,1,"2024-10-20",35.49
3077,1,"2024-10-20",201.11
3078,1,"2024-10-20",63.24
3079,1,"2024-10-20",98.39
3080,1,"2024-10-20",172.35
3081,1,"2024-10-20",231.2
3082,1,"2024-10-20",98.66
3083,1,"2024-10-20",168.24
3084,1,"2024-10-20",185.95
3085,1,"2024-10-20",103.88
3086,1,"2024-10-20",81.22
3087,1,"2024-10-20",218.14
3088,1,"2024-10-20",240.98
3089,1,"2024-10-20",196.03
3090,1,"2024-10-20",79.86
3091,1,"2024-10-20",130.85
3092,1,"2024-10-20",88.67
3093,1,"2024-10-20",70.8
3094,1,"2024-10-20",224.02
3095,1,"2024-10-20",190.31
3096,1,"2024-10-20",78.56
3097,1,"2024-10-20",42.06
3098,1,"2024-10-20",133.32
3099,1,"2024-10-20",148.17
3100,1,"2024-10-20",183.29
3101,1,"2024-10-20",95.8
3102,1,"2024-10-20",111.75
3103,1,"2024-10-20",49.43
3104,1,"2024-10-20",46.16
3105,1,"2024-10-20",216.38
3106,1,"2024-10-20",110.12
3107,1,"2024-10-20",118.16
3108,1,"2024-10-20",213.99
3109,1,"2024-10-20",63.68
3110,1,"2024-10-20",198.56
3111,1,"2024-10-20",235.31
3112,1,"2024-10-20",199.52
3113,1,"2024-10-20",205.63
3114,1,"2024-10-20",89.89
3115,1,"2024-10-20",121.19
3116,1,"2024-10-20",44.44
3117,1,"2024-10-20",214.05
3118,1,"2024-10-20",138.33
3119,1,"2024-10-20",231.19
3120,1,"2024-10-20",154.63
3121,1,"2024-10-20",202.2
3122,1,"2024-10-20",136.17
3123,1,"2024-10-20",136.84
3124,1,"2024-10-20",54.2
3125,1,"2024-10-20",200.43
3126,1,"2024-10-20",156.96
3127,1,"2024-10-20",54.14
3128,1,"2024-10-20",186.03
3129,1,"2024-10-20",64.13
3130,1,"2024-10-20",107.4
3131,1,"2024-10-20",56.9
3132,1,"2024-10-20",115.61
3133,1,"2024-10-20",163.12
3134,1,"2024-10-20",137.79
3135,1,"2024-10-20",191.63
3136,1,"2024-10-20",173.58
3137,1,"2024-10-20",146.61
3138,1,"2024-10-20",182.19
3139,1,"2024-10-20",121.93
3140,1,"2024-10-20",56.07
3141,1,"2024-10-20",98.51
3142,1,"2024-10-20",143.76
3143,1,"2024-10-20",102.39
3144,1,"2024-10-20",231.29
3145,1,"2024-10-20",88.15
3146,1,"2024-10-20",216.56
3147,1,"2024-10-20",121.97
3148,1,"2024-10-20",230.37
3149,1,"2024-10-20",197.85
3150,1,"2024-10-20",219.15
3151,1,"2024-10-20",166.16
3152,1,"2024-10-20",215.86
3153,1,"2024-10-20",66.48
3154,1,"2024-10-20",211.77
3155,1,"2024-10-20",171.29
3156,1,"2024-10-20",233.95
3157,1,"2024-10-20",212.53
3158,1,"2024-10-20",234.0
3159,1,"2024-10-20",189.69
3160,1,"2024-10-20",181.16
3161,1,"2024-10-20",234.62
3162,1,"2024-10-20",75.63
3163,1,"2024-10-20",166.94
3164,1,"2024-10-20",195.22
3165,1,"2024-10-20",223.86
3166,1,"2024-10-20",111.47
3167,1,"2024-10-20",74.76
3168,1,"2024-10-20",166.37
3169,1,"2024-10-20",177.1
3170,1,"2024-10-20",115.71
3171,1,"2024-10-20",96.78
3172,1,"2024-10-20",191.75
3173,1,"2024-10-20",115.06
3174,1,"2024-10-20",148.12
3175,1,"2024-10-20",231.3
3176,1,"2024-10-20",64.19
3177,1,"2024-10-20",186.79
3178,1,"2024-10-20",46.86
3179,1,"2024-10-20",200.58
3180,1,"2024-10-20",108.36
3181,1,"2024-10-20",233.11
3182,1,"2024-10-20",109.28
3183,1,"2024-10-20",143.37
3184,1,"2024-10-20",160.92
3185,1,"2024-10-20",191.83
3186,1,"2024-10-20",205.8
3187,1,"2024-10-20",152.02
3188,1,"2024-10-20",226.17
3189,1,"2024-10-20",229.13
3190,1,"2024-10-20",72.0
3191,1,"2024-10-20",52.36
3192,1,"2024-10-20",46.96
3193,1,"2024-10-20",135.98
3194,1,"2024-10-20",70.71
3195,1,"2024-10-20",250.0
3196,1,"2024-10-20",155.15
3197,1,"2024-10-20",37.81
3198,1,"2024-10-20",180.82
3199,1,"2024-10-20",133.34
3200,1,"2024-10-20",208.45
3201,1,"2024-10-20",122.6
3202,1,"2024-10-20",117.95
3203,1,"2024-10-20",234.39
3204,1,"2024-10-20",123.94
3205,1,"2024-10-20",198.2
3206,1,"2024-10-20",62.55
3207,1,"2024-10-20",62.04
3208,1,"2024-10-20",178.03
3209,1,"2024-10-20",179.04
3210,1,"2024-10-20",105.53
3211,1,"2024-10-20",138.95
